ダウンロードした時刻：2021/02/03 17:46:48

,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都
2012/11/22,10.9,8,1,15.3,8,1,8.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後一時雨,8,1
2012/11/23,11.1,8,1,12.8,8,1,9.5,8,1,6.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇一時雨,8,1
2012/11/24,9.2,8,1,12.4,8,1,4.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時晴,8,1,晴,8,1
2012/11/25,8.0,8,1,14.3,8,1,2.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,曇後雨,8,1
2012/11/26,10.5,8,1,13.8,8,1,8.5,8,1,32.0,0,8,1,0,1,8,1,0,1,8,1,雨後一時曇,8,1,曇時々晴後一時雨,8,1
2012/11/27,7.3,8,1,10.7,8,1,4.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇一時雨,8,1,晴,8,1
2012/11/28,6.7,8,1,11.3,8,1,2.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,曇後晴,8,1
2012/11/29,9.1,8,1,14.2,8,1,4.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,晴一時曇,8,1
2012/11/30,9.2,8,1,13.9,8,1,5.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,晴時々曇,8,1
2012/12/1,6.5,8,1,9.4,8,1,4.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,雨一時曇,8,1,雨時々曇,8,1
2012/12/2,5.3,8,1,8.0,8,1,3.0,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時雨,8,1,晴一時雨,8,1
2012/12/3,7.1,8,1,13.9,8,1,0.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,曇後雨,8,1
2012/12/4,7.7,8,1,11.4,8,1,3.4,8,1,5.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴後一時曇,8,1
2012/12/5,5.2,8,1,8.3,8,1,1.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇時々晴一時雨、雷を伴う,8,1
2012/12/6,6.0,8,1,10.1,8,1,0.9,8,1,3.5,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2012/12/7,4.0,8,1,8.8,8,1,-1.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,曇後時々雨,8,1
2012/12/8,4.4,8,1,9.8,8,1,0.0,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,晴一時雨,8,1,晴,8,1
2012/12/9,2.6,8,1,7.0,8,1,-0.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴後一時雪,8,1
2012/12/10,1.7,8,1,5.4,8,1,-0.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,雪後みぞれ時々雨,8,1,曇一時雨後晴、みぞれを伴う,8,1
2012/12/11,3.4,8,1,8.2,8,1,-0.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後一時曇,8,1
2012/12/12,3.8,8,1,8.1,8,1,0.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2012/12/13,4.2,8,1,10.0,8,1,-0.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2012/12/14,6.1,8,1,12.0,8,1,-0.3,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,雨一時曇,8,1
2012/12/15,10.7,8,1,13.4,8,1,7.2,8,1,8.5,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,雨後曇,8,1
2012/12/16,10.2,8,1,13.7,8,1,6.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,薄曇時々晴,8,1
2012/12/17,8.7,8,1,14.1,8,1,3.9,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,晴後曇一時雨,8,1,曇後晴,8,1
2012/12/18,6.9,8,1,9.7,8,1,4.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇時々雨後時々みぞれ,8,1
2012/12/19,3.3,8,1,6.0,8,1,1.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後晴一時雨、みぞれを伴う,8,1,晴後曇,8,1
2012/12/20,4.5,8,1,9.7,8,1,0.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,曇時々晴,8,1
2012/12/21,5.5,8,1,8.0,8,1,2.6,8,1,10.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,雨,8,1
2012/12/22,7.8,8,1,12.1,8,1,5.2,8,1,12.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨一時晴,8,1,晴時々曇,8,1
2012/12/23,5.4,8,1,10.2,8,1,1.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,晴,8,1
2012/12/24,1.8,8,1,5.3,8,1,-0.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時雪、みぞれを伴う,8,1,晴一時曇,8,1
2012/12/25,3.3,8,1,7.9,8,1,-1.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後時々曇,8,1,曇時々晴一時雨後時々みぞれ,8,1
2012/12/26,3.0,8,1,6.1,8,1,0.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後雪,8,1,晴時々雪,8,1
2012/12/27,2.1,8,1,6.2,8,1,-0.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,晴後薄曇,8,1
2012/12/28,3.6,8,1,6.7,8,1,-0.3,8,1,8.0,0,8,1,0,1,8,1,0,1,8,1,曇一時みぞれ後時々雨,8,1,雨後曇,8,1
2012/12/29,9.2,8,1,13.1,8,1,5.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇後時々雨,8,1
2012/12/30,9.3,8,1,11.0,8,1,7.1,8,1,29.0,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,曇一時雨,8,1
2012/12/31,3.8,8,1,7.3,8,1,0.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後一時雪,8,1,快晴,8,1
